CustomerID,Recency,Frequency,Monetary,UniqueProducts,PurchaseVelocity,AvgOrderValue,Tenure,DaysToSecondPurchase,PeakSeasonEngagement,R_Score,F_Score,M_Score,Segment,Churned,Churn_Probability,CohortMonth
13230,59,12,5527.49,19,0.0,77.85197183098592,245,4.0,0.09859154929577464,4,4,4,Champions,0,0.3731166784146261,2011-03
13231,50,18,4350.61,19,0.0,66.93246153846154,250,1.0,0.1076923076923077,4,4,4,Champions,0,0.48819950381860844,2011-03
13232,47,10,4518.48,20,0.0,92.2138775510204,365,173.0,0.2653061224489796,4,3,4,Loyal Customers,0,0.4330263718308432,2010-11
13233,53,10,2667.59,17,0.0,62.03697674418605,353,67.0,0.27906976744186046,4,3,3,Loyal Customers,0,0.6547463670093954,2010-11
13234,63,19,8914.95,20,0.0,99.055,229,5.0,0.0,4,5,5,Champions,0,0.11945995352485476,2011-03
13235,84,23,7218.49,19,0.0,79.32406593406593,370,13.0,0.04395604395604396,3,5,5,Loyal Customers,0,0.2463689213107968,2010-10
13236,46,15,6018.76,19,0.0,80.25013333333334,187,14.0,0.09333333333333334,4,4,5,Champions,0,0.3107074682059751,2011-05
13237,62,18,7148.41,19,0.0,89.355125,273,9.0,0.0,4,4,5,Champions,0,0.21315321429329398,2011-01
13238,68,23,8149.99,20,-28.0,78.36528846153846,380,28.0,0.25,4,5,5,Champions,0,0.22316181451312636,2010-10
13239,35,23,7824.24,20,0.0,87.91280898876404,316,3.0,0.19101123595505617,5,5,5,Champions,0,0.18970232948751195,2011-01
13240,38,9,4482.78,18,0.0,95.37829787234043,193,2.0,0.14893617021276595,5,3,4,Loyal Customers,0,0.3392866236848935,2011-05
13241,21,23,6889.8,20,0.0,74.08387096774194,336,8.0,0.13978494623655913,5,5,5,Champions,0,0.2955936505347156,2011-01
13242,51,10,4987.26,17,-9.0,97.78941176470589,160,9.0,0.13725490196078433,4,3,4,Loyal Customers,0,0.2771075605018059,2011-06
13243,53,14,4518.07,19,0.0,75.30116666666666,305,16.0,0.05,4,4,4,Champions,0,0.4593903637162902,2011-01
13244,43,15,4964.82,20,0.0,78.80666666666666,364,5.0,0.5396825396825397,5,4,4,Champions,0,0.431327783268678,2010-11
13245,75,13,5900.54,20,0.0,85.51507246376812,356,11.0,0.13043478260869565,4,4,5,Champions,0,0.3416712299772506,2010-10
13246,39,19,6376.56,20,0.0,78.72296296296297,135,3.0,0.18518518518518517,5,5,5,Champions,0,0.2879128826707605,2011-07
13247,20,23,9214.06,20,0.0,85.31537037037036,99,7.0,0.5555555555555556,5,5,5,Champions,0,0.12560749995902148,2011-09
13248,24,16,4163.55,19,0.0,81.63823529411765,129,6.0,0.21568627450980393,5,4,4,Champions,0,0.4090610835777588,2011-07
13249,44,10,4330.88,17,31.0,92.14638297872341,287,7.0,0.02127659574468085,5,3,4,Loyal Customers,0,0.3545823973863167,2011-02
13250,49,25,7176.91,20,0.0,65.24463636363636,107,8.0,0.2,4,5,5,Champions,0,0.27809797410856685,2011-07
13251,52,13,5723.56,18,-26.0,95.39266666666667,59,26.0,0.18333333333333332,4,4,4,Champions,0,0.24198549139140033,2011-09
13252,46,21,6634.13,20,0.0,74.54078651685393,196,3.0,0.07865168539325842,4,5,5,Champions,0,0.29397763788662334,2011-05
13253,96,11,3104.53,17,-5.0,77.61325000000001,298,5.0,0.275,3,3,3,Loyal Customers,1,0.5225622324596044,2010-12
13254,52,11,3666.96,18,0.0,74.83591836734693,52,6.0,0.20408163265306123,4,3,4,Loyal Customers,0,0.47023018667872335,2011-09
13255,63,16,5799.2,19,7.0,90.6125,191,3.0,0.0,4,4,5,Champions,0,0.27109460814718833,2011-04
13256,47,22,9136.97,20,0.0,87.0187619047619,303,3.0,0.02857142857142857,4,5,5,Champions,0,0.1425306435257959,2011-01
13257,69,22,7451.07,20,0.0,77.6153125,87,3.0,0.0,4,5,5,Champions,0,0.21943433162861137,2011-07
13258,58,20,7124.61,19,-63.0,83.81894117647059,272,63.0,0.058823529411764705,4,5,5,Champions,0,0.24568363023835932,2011-02
13259,31,13,4827.08,20,0.0,69.95768115942029,198,7.0,0.2318840579710145,5,4,4,Champions,0,0.4679906386365727,2011-05
13260,53,13,4602.67,18,0.0,97.92914893617021,93,6.0,0.1276595744680851,4,4,4,Champions,0,0.29037922604850985,2011-08
13261,59,13,5560.89,20,0.0,80.59260869565217,274,11.0,0.043478260869565216,4,4,4,Champions,0,0.37489565078581905,2011-02
13262,39,24,9087.710000000001,20,4.0,96.67776595744682,326,14.0,0.14893617021276595,5,5,5,Champions,0,0.11840203964178023,2010-12
13263,70,14,5972.8,19,0.0,90.4969696969697,457,45.0,0.22727272727272727,4,4,5,Champions,0,0.3141601340638854,2010-07
13264,23,25,8185.08,20,0.0,80.24588235294118,168,1.0,0.16666666666666666,5,5,5,Champions,0,0.17847327378239433,2011-06
13265,31,11,4399.37,19,0.0,83.00698113207547,179,55.0,0.4339622641509434,5,3,4,Loyal Customers,0,0.42126945842847147,2011-06
13266,94,17,5899.41,20,0.0,67.03875,357,7.0,0.06818181818181818,3,4,5,Loyal Customers,1,0.42088964963895076,2010-10
13267,58,14,2612.95,18,0.0,58.06555555555555,92,12.0,0.044444444444444446,4,4,3,Loyal Customers,0,0.6287515207806478,2011-08
13268,36,20,7810.33,20,0.0,83.08861702127659,428,47.0,0.4574468085106383,5,5,5,Champions,0,0.2337455680025674,2010-09
13269,53,10,4444.32,20,0.0,88.8864,285,6.0,0.12,4,3,4,Loyal Customers,0,0.41994824393175983,2011-01
13270,45,23,6157.01,20,2.0,78.93602564102564,444,102.0,0.1282051282051282,4,5,5,Champions,0,0.34475618556455406,2010-08
13271,60,22,7246.13,20,0.0,66.47825688073395,220,19.0,0.06422018348623854,4,5,5,Champions,0,0.2968019883416418,2011-03
13272,32,15,5623.61,18,0.0,86.51707692307691,246,2.0,0.2153846153846154,5,4,4,Champions,0,0.29809728653786477,2011-03
13273,62,13,4740.969999999999,20,0.0,80.35542372881355,233,4.0,0.0,4,4,4,Champions,0,0.4234827582828102,2011-03
13274,26,19,5148.93,20,0.0,78.01409090909091,86,4.0,0.4090909090909091,5,5,4,Champions,0,0.35914401893738374,2011-09
13275,53,17,5479.55,19,0.0,78.27928571428572,308,19.0,0.1,4,4,4,Champions,0,0.3668625656013935,2011-01
13276,38,20,4391.79,19,-44.0,75.72051724137931,412,44.0,0.29310344827586204,5,5,4,Champions,0,0.47436743213127786,2010-10
13277,11,20,7053.88,20,0.0,75.84817204301075,475,9.0,0.26881720430107525,5,5,5,Champions,0,0.3095908347447049,2010-09
13278,13,15,4821.24,19,-12.0,80.354,194,12.0,0.25,5,4,4,Champions,0,0.3902573043970288,2011-06
13279,53,21,7056.15,20,0.0,78.40166666666666,192,26.0,0.18888888888888888,4,5,5,Champions,0,0.25536727465026554,2011-04
13280,70,11,4250.9,19,0.0,83.35098039215686,242,17.0,0.0,4,3,4,Loyal Customers,0,0.4357641030252686,2011-02
13281,66,18,6753.32,20,0.0,93.7961111111111,163,6.0,0.0,4,4,5,Champions,0,0.2135497222408695,2011-05
13282,62,23,7721.92,19,0.0,80.43666666666667,115,10.0,0.0,4,5,5,Champions,0,0.1870280928424002,2011-07
13283,49,13,3906.28,19,-25.0,81.38083333333334,63,25.0,0.2708333333333333,4,4,4,Champions,0,0.43732539555854333,2011-09
13284,51,24,8522.19,20,0.0,76.77648648648649,114,2.0,0.10810810810810811,4,5,5,Champions,0,0.17264512194832768,2011-07
13285,55,14,5653.26,19,0.0,86.97323076923077,331,30.0,0.12307692307692308,4,4,4,Champions,0,0.3291026887412559,2010-12
13286,47,18,5605.75,20,0.0,74.74333333333334,353,12.0,0.32,4,4,4,Champions,0,0.3959102513003959,2010-11
13287,53,21,6510.71,20,0.0,78.4422891566265,175,1.0,0.04819277108433735,4,5,5,Champions,0,0.28025816688201266,2011-05
13288,25,18,7045.0199999999995,18,0.0,81.91883720930232,61,2.0,0.4418604651162791,5,4,5,Champions,0,0.20758707536736706,2011-10
13289,28,14,4430.79,19,0.0,80.55981818181819,85,10.0,0.4727272727272727,5,4,4,Champions,0,0.3976628119665795,2011-09
13290,52,21,9142.6,20,0.0,86.25094339622642,354,18.0,0.24528301886792453,4,5,5,Champions,0,0.15219185743338193,2010-11
13291,47,18,6391.94,19,0.0,77.95048780487804,295,56.0,0.08536585365853659,4,4,5,Champions,0,0.3096558088307638,2011-01
13292,19,21,4921.36,20,0.0,63.91376623376623,140,2.0,0.33766233766233766,5,5,4,Champions,0,0.44976741809133103,2011-07
13293,53,22,7934.75,20,7.0,80.96683673469387,154,8.0,0.05102040816326531,4,5,5,Champions,0,0.19238445308724988,2011-06
13294,29,10,4152.14,18,0.0,81.41450980392158,73,3.0,0.5686274509803921,5,3,4,Loyal Customers,0,0.40859654736602113,2011-09
13295,18,17,6296.86,19,0.0,83.95813333333332,62,3.0,0.6,5,4,5,Champions,0,0.2523486423613016,2011-10
13296,51,24,7897.72,19,0.0,77.4286274509804,282,9.0,0.0784313725490196,4,5,5,Champions,0,0.2058511352399282,2011-02
13297,101,13,4336.59,18,0.0,90.345625,342,36.0,0.08333333333333333,3,4,4,Loyal Customers,1,0.38773283611172804,2010-10
13298,70,25,6460.08,20,0.0,75.11720930232558,432,3.0,0.1744186046511628,4,5,5,Champions,0,0.32358041021601786,2010-08
13299,51,18,7278.6,20,0.0,79.11521739130436,95,1.0,0.21739130434782608,4,5,5,Champions,0,0.2348498547222652,2011-08
13300,13,22,9167.97,20,0.0,84.8886111111111,218,7.0,0.1574074074074074,5,5,5,Champions,0,0.13997787853530919,2011-05
13301,35,19,5996.31,20,-32.0,82.14123287671234,267,32.0,0.273972602739726,5,5,5,Champions,0,0.3248469862322676,2011-03
13302,61,13,4001.94,17,3.0,86.99869565217391,109,1.0,0.0,4,4,4,Champions,0,0.3663141701787059,2011-07
13303,86,16,5643.7,18,0.0,77.31095890410958,194,23.0,0.0,3,4,4,Loyal Customers,0,0.33112744414281226,2011-03
13304,42,23,6248.41,20,0.0,71.82080459770114,224,2.0,0.1724137931034483,5,5,5,Champions,0,0.32695380670499596,2011-04
13305,38,19,7181.61,20,0.0,78.9187912087912,232,2.0,0.1978021978021978,5,5,5,Champions,0,0.2559346627678386,2011-04
13306,70,22,8132.28,20,25.0,74.6080733944954,275,6.0,0.0,4,5,5,Champions,0,0.21716833437345598,2011-01
13307,52,10,3073.16,17,0.0,96.03625,272,22.0,0.25,4,3,3,Loyal Customers,0,0.4249158556249383,2011-02
13308,26,14,4749.16,19,14.0,86.34836363636363,83,1.0,0.38181818181818183,5,4,4,Champions,0,0.34258407506512567,2011-09
13309,23,15,5391.03,20,0.0,73.84972602739725,72,3.0,0.4794520547945205,5,4,4,Champions,0,0.37777487196258003,2011-09
13310,40,20,9574.53,20,0.0,98.70649484536084,460,29.0,0.29896907216494845,5,5,5,Champions,0,0.11781582874526368,2010-08
13311,50,25,10190.27,20,0.0,84.21710743801653,103,5.0,0.17355371900826447,4,5,5,Champions,0,0.09769697756627714,2011-07
13312,74,13,5766.82,20,0.0,88.72030769230768,156,28.0,0.0,4,4,4,Champions,0,0.30504548499921075,2011-05
13313,29,16,5823.4,18,0.0,83.19142857142856,207,18.0,0.2857142857142857,5,4,5,Champions,0,0.29400252949307476,2011-05
13314,85,19,4649.19,20,0.0,66.41699999999999,405,37.0,0.1,3,5,4,Loyal Customers,0,0.5158603449623199,2010-08
13315,42,21,7060.09,20,0.0,78.44544444444445,407,20.0,0.15555555555555556,5,5,5,Champions,0,0.28481842993716266,2010-10
13316,34,22,4975.66,20,0.0,69.10638888888889,111,9.0,0.3888888888888889,5,5,4,Champions,0,0.40979548588715303,2011-08
13317,55,25,8379.06,20,1.0,84.63696969696969,102,7.0,0.09090909090909091,4,5,5,Champions,0,0.15149173936287033,2011-07
13318,18,18,6969.61,20,0.0,89.35397435897436,157,13.0,0.3076923076923077,5,5,5,Champions,0,0.2196577600648988,2011-07
13319,24,17,5330.76,20,0.0,75.08112676056338,81,3.0,0.3380281690140845,5,4,4,Champions,0,0.3690442030225596,2011-09
13320,55,11,3802.91,18,0.0,74.56686274509804,363,42.0,0.35294117647058826,4,3,4,Loyal Customers,0,0.5229013927529342,2010-11
13321,26,16,5745.66,20,0.0,94.19114754098361,103,3.0,0.32786885245901637,5,4,4,Champions,0,0.2612134266833611,2011-08
13322,68,19,4554.16,18,0.0,65.05942857142857,278,41.0,0.0,4,5,4,Champions,0,0.4730238242407271,2011-01
13323,36,15,4327.72,18,0.0,81.65509433962265,422,4.0,0.3018867924528302,5,4,4,Champions,0,0.4360901220902583,2010-09
13324,61,11,4079.96,17,0.0,81.5992,379,45.0,0.24,4,3,4,Loyal Customers,0,0.45094689394686466,2010-10
13325,24,16,4079.75,17,0.0,76.97641509433963,117,5.0,0.32075471698113206,5,4,4,Champions,0,0.4037462217342786,2011-08
13326,49,12,3661.48,19,0.0,57.210625,438,1.0,0.15625,4,4,4,Champions,0,0.6449039981487613,2010-08
13327,16,14,5240.77,19,0.0,75.9531884057971,228,9.0,0.07246376811594203,5,4,4,Champions,0,0.3917918502166901,2011-05
13328,46,20,6339.13,20,0.0,80.24215189873418,297,45.0,0.25316455696202533,4,5,5,Champions,0,0.3087443272276768,2011-01
13329,77,14,5985.54,19,0.0,81.99369863013699,152,16.0,0.0,4,4,5,Champions,0,0.3030192120115788,2011-05
13330,49,19,8451.2,20,0.0,99.42588235294119,392,18.0,0.4235294117647059,4,5,5,Champions,0,0.1479498504067796,2010-10
13331,36,16,6714.91,20,0.0,77.1828735632184,350,50.0,0.21839080459770116,5,4,5,Champions,0,0.3238055685010199,2010-12
13332,32,12,4570.52,19,16.0,86.23622641509435,105,3.0,0.20754716981132076,5,4,4,Champions,0,0.3657876769151254,2011-08
13333,34,17,5490.51,19,-9.0,80.74279411764707,118,9.0,0.4852941176470588,5,4,4,Champions,0,0.3238328864759898,2011-08
13334,52,22,6409.04,20,-4.0,66.07257731958762,285,4.0,0.061855670103092786,4,5,5,Champions,0,0.36000631615351897,2011-01
13335,74,10,3327.33,17,0.0,79.22214285714286,294,4.0,0.14285714285714285,4,3,3,Loyal Customers,0,0.5002137180549722,2010-12
13336,71,19,6423.34,19,0.0,86.8018918918919,135,3.0,0.0,4,5,5,Champions,0,0.23770272399416698,2011-06
13337,19,13,4457.0,19,29.0,70.74603174603175,364,10.0,0.25396825396825395,5,4,4,Champions,0,0.4955327122628352,2010-12
13338,64,25,7486.95,20,0.0,77.9890625,380,14.0,0.20833333333333334,4,5,5,Champions,0,0.2458214601784837,2010-10
13339,21,13,4261.66,20,0.0,74.7659649122807,120,6.0,0.12280701754385964,5,4,4,Champions,0,0.46724770441637264,2011-08
13340,16,17,5690.85,20,0.0,82.47608695652174,289,11.0,0.08695652173913043,5,4,4,Champions,0,0.3439177176454298,2011-03
13341,46,12,3104.3,17,0.0,75.71463414634147,77,6.0,0.3170731707317073,4,4,3,Loyal Customers,0,0.48792426819881796,2011-08
13342,34,18,7117.61,20,0.0,76.53344086021505,311,9.0,0.12903225806451613,5,5,5,Champions,0,0.2850925965542361,2011-01
13343,29,12,4259.85,19,0.0,83.5264705882353,177,31.0,0.21568627450980393,5,4,4,Champions,0,0.42045845860395237,2011-06
13344,39,22,7979.12,20,0.0,75.27471698113207,313,38.0,0.1320754716981132,5,5,5,Champions,0,0.23419642011596123,2011-01
13345,24,19,7189.9,20,0.0,87.68170731707316,158,1.0,0.3780487804878049,5,5,5,Champions,0,0.21155061555727728,2011-07
13346,60,14,5699.38,19,0.0,79.15805555555556,281,40.0,0.027777777777777776,4,4,4,Champions,0,0.3579201489312974,2011-01
13347,65,24,6937.85,20,0.0,75.41141304347826,222,8.0,0.0,4,5,5,Champions,0,0.2669843130195672,2011-03
13348,21,21,6309.84,20,0.0,66.41936842105264,103,9.0,0.3473684210526316,5,5,5,Champions,0,0.338407742615262,2011-08
13349,77,17,4791.75,19,0.0,71.51865671641791,293,5.0,0.14925373134328357,4,4,4,Champions,0,0.444714857199558,2010-12
13350,27,25,7871.6900000000005,20,-19.0,74.9684761904762,342,19.0,0.13333333333333333,5,5,5,Champions,0,0.23700061072631368,2010-12
13351,55,14,4273.62,17,34.0,72.43423728813559,339,2.0,0.1864406779661017,4,4,4,Champions,0,0.45361969868228263,2010-12
13352,52,21,7286.86,20,0.0,69.39866666666666,355,50.0,0.14285714285714285,4,5,5,Champions,0,0.3084498680396418,2010-11
13353,64,13,3679.65,18,-3.0,72.15,211,3.0,0.0,4,4,4,Champions,0,0.5045446271192489,2011-03
13354,33,20,8127.78,20,7.0,91.32337078651685,112,1.0,0.20224719101123595,5,5,5,Champions,0,0.1523354963000529,2011-08
13355,54,17,5547.56,19,0.0,81.58176470588236,210,5.0,0.1323529411764706,4,4,4,Champions,0,0.3284101913219478,2011-04
13356,52,10,3256.59,20,0.0,67.845625,69,9.0,0.20833333333333334,4,3,3,Loyal Customers,0,0.5791125031448214,2011-09
13357,47,13,4410.45,18,10.0,84.81634615384615,292,2.0,0.17307692307692307,4,4,4,Champions,0,0.39642455177982455,2011-01
13358,58,24,7169.84,19,-16.0,72.42262626262627,347,16.0,0.21212121212121213,4,5,5,Champions,0,0.27504821527560624,2010-11
13359,58,10,4202.03,18,0.0,85.75571428571428,393,46.0,0.2653061224489796,4,3,4,Loyal Customers,0,0.44385036107776893,2010-10
13360,78,18,4980.0,19,0.0,71.14285714285714,385,13.0,0.15714285714285714,4,5,4,Champions,0,0.44691484633478845,2010-09
13361,103,25,7732.2699999999995,20,0.0,79.7141237113402,368,15.0,0.17525773195876287,3,5,5,Loyal Customers,1,0.2251253614302315,2010-09
13362,49,18,6781.93,20,0.0,82.70646341463414,173,18.0,0.1951219512195122,4,5,5,Champions,0,0.2583093411548058,2011-05
13363,64,19,6443.45,20,17.0,70.0375,388,15.0,0.25,4,5,5,Champions,0,0.36312432216294543,2010-10
13364,45,15,5290.0,19,0.0,78.95522388059702,429,8.0,0.1791044776119403,4,4,4,Champions,0,0.4031872251973284,2010-09
13365,99,23,8460.68,20,0.0,90.97505376344087,307,18.0,0.1935483870967742,3,5,5,Loyal Customers,1,0.1548913543643862,2010-11
13366,72,12,3545.6,18,69.0,75.43829787234043,201,13.0,0.0,4,4,4,Champions,0,0.48213081949368575,2011-04
13367,22,11,4228.3,18,6.0,93.96222222222222,116,6.0,0.5111111111111111,5,3,4,Loyal Customers,0,0.34149074810521873,2011-08
13368,50,20,8006.75,20,0.0,83.40364583333333,153,5.0,0.17708333333333334,4,5,5,Champions,0,0.1869324771152966,2011-06
13369,19,20,6701.01,20,0.0,72.83706521739131,475,40.0,0.6739130434782609,5,5,5,Champions,0,0.34979089016214654,2010-08
13370,68,23,9075.52,20,2.0,83.26165137614679,92,6.0,0.0,4,5,5,Champions,0,0.1342566160176771,2011-07
13371,56,19,7274.45,19,-13.0,75.77552083333333,341,13.0,0.14583333333333334,4,5,5,Champions,0,0.2695989544880032,2010-11
13372,12,23,7800.47,20,0.0,77.23237623762377,365,20.0,0.19801980198019803,5,5,5,Champions,0,0.2374840949017052,2010-12
13373,76,14,5580.59,20,0.0,91.48508196721312,391,15.0,0.03278688524590164,4,4,4,Champions,0,0.33486339549569794,2010-09
13374,45,21,7892.43,20,0.0,81.36525773195876,56,4.0,0.38144329896907214,4,5,5,Champions,0,0.18536534402351396,2011-09
13375,50,11,4339.45,19,-5.0,73.55,101,5.0,0.11864406779661017,4,3,4,Loyal Customers,0,0.45726277840084534,2011-08
13376,38,10,2667.92,16,0.0,68.40820512820513,208,4.0,0.05128205128205128,5,3,3,Loyal Customers,0,0.5726032877005881,2011-04
13377,68,23,7109.39,19,0.0,72.54479591836736,250,7.0,0.0,4,5,5,Champions,0,0.26342342746101904,2011-02
13378,51,10,4032.65,18,0.0,98.35731707317073,135,20.0,0.2926829268292683,4,3,4,Loyal Customers,0,0.3420769087037854,2011-06
13379,40,10,3051.49,18,0.0,82.47270270270269,53,9.0,0.40540540540540543,5,3,3,Loyal Customers,0,0.4764520177868026,2011-09
13380,66,25,9298.19,20,-12.0,86.09435185185185,165,12.0,0.0,4,5,5,Champions,0,0.12423038359387255,2011-05
13381,64,17,5725.4,18,-15.0,88.08307692307692,360,15.0,0.06153846153846154,4,4,4,Champions,0,0.2995542557205911,2010-11
13382,33,25,7838.02,20,0.0,80.80432989690722,69,3.0,0.5979381443298969,5,5,5,Champions,0,0.18072204271981798,2011-09
13383,68,21,6678.88,20,0.0,80.46843373493977,290,12.0,0.0,4,5,5,Champions,0,0.2796353240444307,2011-01
13384,37,12,3174.83,17,0.0,66.14229166666667,248,2.0,0.041666666666666664,5,4,3,Loyal Customers,0,0.5653249703296129,2011-03
13385,37,19,5499.34,20,10.0,63.21080459770115,332,20.0,0.10344827586206896,5,5,4,Champions,0,0.4558574331222721,2010-12
13386,51,22,7453.3,20,0.0,75.28585858585859,302,3.0,0.050505050505050504,4,5,5,Champions,0,0.2566048183726394,2011-01
13387,58,11,3265.92,18,0.0,66.65142857142857,83,6.0,0.16326530612244897,4,3,3,Loyal Customers,0,0.5487379353072824,2011-08
13388,57,25,9760.21,20,0.0,84.87139130434782,292,25.0,0.1391304347826087,4,5,5,Champions,0,0.12244057085755866,2011-01
13389,21,10,3057.28,16,-4.0,98.62193548387097,71,4.0,0.3870967741935484,5,3,3,Loyal Customers,0,0.3601469207401705,2011-09
13390,51,14,3814.32,18,5.0,73.35230769230769,137,7.0,0.019230769230769232,4,4,4,Champions,0,0.4695537939016405,2011-06
13391,31,20,7458.9,19,0.0,73.85049504950494,59,5.0,0.6039603960396039,5,5,5,Champions,0,0.22386699904297713,2011-10
13392,43,10,2952.43,19,0.0,70.29595238095237,56,7.0,0.2857142857142857,5,3,3,Loyal Customers,0,0.5673917495525851,2011-09
13393,29,17,5577.74,17,0.0,101.41345454545454,217,1.0,0.09090909090909091,5,4,4,Champions,0,0.2150423758300361,2011-04
13394,54,18,7176.82,20,0.0,94.43184210526316,291,15.0,0.09210526315789473,4,5,5,Champions,0,0.2075344613750854,2011-01
13395,65,24,8412.81,20,0.0,84.12809999999999,412,55.0,0.21,4,5,5,Champions,0,0.18931906489487818,2010-09
13396,36,21,7066.12,20,-20.0,75.17148936170213,135,20.0,0.24468085106382978,5,5,5,Champions,0,0.2636941623321522,2011-07
13397,22,14,4030.05,18,0.0,68.30593220338983,273,22.0,0.2711864406779661,5,4,4,Champions,0,0.5097235271733964,2011-03
13398,57,17,4856.81,19,0.0,70.38855072463768,130,9.0,0.17391304347826086,4,4,4,Champions,0,0.41805021352726357,2011-06
13399,68,17,6523.33,20,0.0,90.60180555555556,153,11.0,0.0,4,4,5,Champions,0,0.2393106123504943,2011-05
13400,20,19,5345.83,19,0.0,82.24353846153846,231,5.0,0.2153846153846154,5,5,4,Champions,0,0.3336474509319454,2011-04
13401,32,12,3310.94,19,0.0,75.24863636363636,52,1.0,0.5681818181818182,5,4,3,Loyal Customers,0,0.5054411511617457,2011-10
13402,68,22,6861.67,20,7.0,69.30979797979798,416,14.0,0.020202020202020204,4,5,5,Champions,0,0.33517920835626364,2010-09
13403,36,17,3848.58,18,5.0,80.17875,139,5.0,0.1875,5,4,4,Champions,0,0.4178501977866622,2011-07
13404,22,25,8072.61,20,0.0,82.37357142857142,192,7.0,0.11224489795918367,5,5,5,Champions,0,0.17928007531614634,2011-05
13405,13,18,6975.31,19,0.0,78.37426966292135,442,25.0,0.25842696629213485,5,5,5,Champions,0,0.2919149397798941,2010-10
13406,41,14,4627.9,20,0.0,67.07101449275362,81,5.0,0.3333333333333333,5,4,4,Champions,0,0.4722806613665592,2011-08
13407,86,20,7815.81,20,0.0,83.14691489361702,266,4.0,0.0,3,5,5,Loyal Customers,0,0.20918389595381884,2011-01
13408,42,22,6997.16,19,0.0,78.61977528089888,209,2.0,0.12359550561797752,5,5,5,Champions,0,0.24135602554806468,2011-04
13409,84,14,5302.82,20,15.0,75.75457142857142,256,50.0,0.0,3,4,4,Loyal Customers,0,0.4119288735907093,2011-01
13410,35,14,5874.17,20,0.0,85.13289855072463,107,5.0,0.4782608695652174,5,4,5,Champions,0,0.30165610482125,2011-08
13411,58,22,9831.39,20,0.0,94.53259615384614,68,4.0,0.038461538461538464,4,5,5,Champions,0,0.08919912529124029,2011-08
13412,65,23,8013.31,20,0.0,75.5972641509434,411,48.0,0.009433962264150943,4,5,5,Champions,0,0.24187819431694607,2010-09
13413,60,19,5410.27,20,0.0,68.48443037974684,97,21.0,0.02531645569620253,4,5,4,Champions,0,0.3949528297883851,2011-07
13414,40,11,3473.37,18,0.0,86.83425,95,11.0,0.275,5,3,4,Loyal Customers,0,0.42695317520709825,2011-08
13415,71,11,5624.32,18,0.0,108.16,141,5.0,0.0,4,3,4,Loyal Customers,0,0.20785936702916705,2011-06
13416,62,13,4703.24,19,0.0,88.74037735849056,347,14.0,0.1509433962264151,4,4,4,Champions,0,0.3861009699868537,2010-11
13417,48,20,8001.62,20,0.0,79.2239603960396,433,15.0,0.12871287128712872,4,5,5,Champions,0,0.2368633569679083,2010-09
13418,30,18,6528.64,20,0.0,70.96347826086956,364,52.0,0.15217391304347827,5,5,5,Champions,0,0.36122721296096183,2010-12
13419,86,13,5585.61,18,0.0,90.09048387096773,115,8.0,0.0,3,4,4,Loyal Customers,0,0.27261104223783084,2011-06
13420,76,14,5244.26,19,0.0,93.64750000000001,301,14.0,0.125,4,4,4,Champions,0,0.3156768144895398,2010-12
13421,14,13,4432.1,19,48.0,82.07592592592593,455,76.0,0.2222222222222222,5,4,4,Champions,0,0.4558671505858547,2010-09
13422,67,25,8862.89,20,0.0,88.62889999999999,281,44.0,0.0,4,5,5,Champions,0,0.14221511782722426,2011-01
13423,71,13,3214.89,19,0.0,61.82480769230769,129,18.0,0.0,4,4,3,Loyal Customers,0,0.5965259174421835,2011-06
13424,47,13,3557.78,18,0.0,82.73906976744186,250,1.0,0.11627906976744186,4,4,4,Champions,0,0.46114279582865186,2011-03
13425,51,11,3127.08,19,0.0,71.07,262,32.0,0.045454545454545456,4,3,3,Loyal Customers,0,0.5866031932097584,2011-02
13426,75,17,5942.31,20,0.0,70.74178571428573,345,5.0,0.2261904761904762,4,4,5,Champions,0,0.3960010544465293,2010-11
13427,20,17,7496.66,20,0.0,84.23213483146067,194,2.0,0.24719101123595505,5,4,5,Champions,0,0.2199274684943812,2011-05
13428,25,13,4977.61,19,0.0,88.88589285714285,292,87.0,0.30357142857142855,5,4,4,Champions,0,0.3671317000995869,2011-02
13429,46,20,7338.22,20,0.0,82.45191011235956,217,25.0,0.3146067415730337,4,5,5,Champions,0,0.23074181041606925,2011-04
13430,58,25,8788.92,20,0.0,82.9143396226415,83,9.0,0.1320754716981132,4,5,5,Champions,0,0.14037427973103442,2011-08
13431,45,18,5732.18,18,-19.0,74.44389610389611,361,19.0,0.2727272727272727,4,5,4,Champions,0,0.3630378539879024,2010-11
13432,81,15,6557.85,19,104.0,97.87835820895523,407,40.0,0.16417910447761194,4,4,5,Champions,0,0.22018871413694485,2010-08
13433,22,13,3621.14,14,12.0,78.72043478260869,265,9.0,0.21739130434782608,5,4,4,Champions,0,0.411083320091309,2011-03
13434,60,15,5179.03,20,15.0,72.94408450704225,193,4.0,0.014084507042253521,4,4,4,Champions,0,0.4142455770740225,2011-04
13435,66,19,6665.0,20,0.0,82.28395061728395,416,5.0,0.1111111111111111,4,5,5,Champions,0,0.2970289415893396,2010-09
13436,62,10,1838.43,16,-9.0,68.09,191,9.0,0.0,4,3,3,Loyal Customers,0,0.6300082732790808,2011-04
13437,54,20,7717.64,20,0.0,89.74000000000001,155,6.0,0.046511627906976744,4,5,5,Champions,0,0.17862394181408814,2011-06
